"","gnis_id","Parkname","Region","State","Unit Code","Unit Name","Unit Type","Visitors","YearRaw","lon","lat","Gnis Id"
"3319","44811","Casa Grande Ruins","IM","AZ","CAGR","Casa Grande Ruins National Monument","National Monument",76854,"2007",-111.532549211565,32.9970309044297,"44811"
"3320","310345","Kennesaw Mountain","SE","GA","KEMO","Kennesaw Mountain National Battlefield Park","National Battlefield Park",1329441,"2007",-84.5789300792585,33.9780673060804,"310345"
"3321","1993781","Christiansted","SE","VI","CHRI","Christiansted National Historic Site","National Historic Site",101522,"2007",-64.739963182383,17.7340584425834,"1993781"
"3322","1214216","Allegheny Portage Railroad","NE","PA","ALPO","Allegheny Portage Railroad National Historic Site","National Historic Site",123215,"2007",-78.5318637936133,40.4467794170991,"1214216"
"3323","294586","De Soto","SE","FL","DESO","De Soto National Memorial","National Memorial",260843,"2007",-82.6433576005923,27.5227311954314,"294586"
"3324","310534","Andersonville","SE","GA","ANDE","Andersonville National Historic Site","National Historic Site",153686,"2007",-84.1298941097652,32.1983097330623,"310534"
"3325","1888951","Ocmulgee","SE","GA","OCMU","Ocmulgee National Monument","National Monument",114379,"2007",-83.596763771625,32.8397446087211,"1888951"
"3326","1247412","Cowpens","SE","SC","COWP","Cowpens National Battlefield","National Battlefield",197255,"2007",-81.8093578517164,35.1316133683138,"1247412"
"3327","2877","Chiricahua","IM","AZ","CHIR","Chiricahua National Monument","National Monument",58434,"2007",-109.341617341199,32.0121512243359,"2877"
"3328","1704967","Martin Luther King Jr.","SE","GA","MALU","Martin Luther King, Jr., National Historic Site","National Historic Site",652867,"2007",-84.3716975014383,33.7549265132068,"1704967"
"3329","1175577","Gettysburg","NE","PA","GETT","Gettysburg National Military Park","National Military Park",1647745,"2007",-77.2384710649026,39.8042971105236,"1175577"
"3330","1828962","War in the Pacific","PW","GU","WAPA","War in the Pacific National Historical Park","War in the Pacific",209661,"2007",144.65510931034,13.3900179530798,"1828962"
"3331","806847","Grant-Kohrs Ranch","IM","MT","GRKO","Grant-Kohrs Ranch National Historic Site","National Historic Site",17494,"2007",-112.746705034554,46.413761206367,"806847"
"3332","2733421","Devils Tower","IM","WY","DETO","Devils Tower National Monument","National Monument",322272,"2007",-104.715644848742,44.5906536181037,"2733421"
"3333","600140","Boston","NE","MA","BOST","Boston National Historical Park","National Historical Park",2184889,"2007",-71.055749791475,42.3733862490123,"600140"
"3334","1147260","Oregon Caves","PW","OR","ORCA","Oregon Caves National Monument and Preserve","National Monument",76966,"2007",-123.40165602178,42.1031445508893,"1147260"
"3335","2733424","General Grant","NE","NY","GEGR","General Grant National Memorial","National Memorial",84171,"2007",-73.9630771138693,40.8134426346051,"2733424"
"3336","255952","Golden Gate","PW","CA","GOGA","Golden Gate National Recreation Area","National Recreation Area",14397313,"2007",-122.55114122161,37.8588870874393,"255952"
"3337","1133439","John Day Fossil Beds","PW","OR","JODA","John Day Fossil Beds National Monument","National Monument",124704,"2007",-119.634332204494,44.5431596993921,"1133439"
"3338","986193","Guilford Courthouse","SE","NC","GUCO","Guilford Courthouse National Military Park","National Military Park",445752,"2007",-79.8418711197429,36.1330249613954,"986193"
"3339","1581059","Apostle Islands","MW","WI","APIS","Apostle Islands National Lakeshore","National Lakeshore",182396,"2007",-90.5795576757774,46.9367323910659,"1581059"
"3340","53246","Pea Ridge","MW","AR","PERI","Pea Ridge National Military Park","National Military Park",68840,"2007",-94.0344520498212,36.4547879771843,"53246"
"3341","1888972","Weir Farm","NE","CT","WEFA","Weir Farm National Historic Site","National Historic Site",12536,"2007",-73.4564884780686,41.2567665765908,"1888972"
"3342","2035603","Theodore Roosevelt Inaugural","NE","NY","THRI","Theodore Roosevelt Inaugural National Historic Site","National Historic Site",14147,"2007",-78.8724872652825,42.9014762836355,"2035603"
"3343","262325","Lassen Volcanic","PW","CA","LAVO","Lassen Volcanic National Park","National Park",395057,"2007",-121.407214019463,40.4938343885511,"262325"
"3344","1265096","Badlands","MW","SD","BADL","Badlands National Park","National Park",886654,"2007",-102.393955095558,43.8340695663258,"1265096"
"3345","1284664","Fort Donelson","SE","TN","FODO","Fort Donelson National Battlefield","National Battlefield",233205,"2007",-87.8608883773487,36.4872892993767,"1284664"
"3346","968452","Vanderbilt Mansion","NE","NY","VAMA","Vanderbilt Mansion National Historic Site","National Historic Site",398125,"2007",-73.9419471575229,41.7966162001896,"968452"
"3347","1888934","Jimmy Carter","SE","GA","JICA","Jimmy Carter National Historic Site","National Historic Site",84501,"2007",-84.4324121616496,32.0263239927346,"1888934"
"3348","1534055","San Juan Island","PW","WA","SAJH","San Juan Island National Historical Park","National Historical Park",273289,"2007",-123.004995259694,48.4621201394536,"1534055"
"3349","882894","Gateway","NE","NY","GATE","Gateway National Recreation Area","National Recreation Area",8813204,"2007",-73.8614507886057,40.6027940958557,"882894"
"3350","1888970","Upper Delaware","NE","PA","UPDE","Upper Delaware Scenic and Recreational River","Scenic and Recreational River",248284,"2007",-75.0097166380366,41.5169688027039,"1888970"
"3351","771520","Fort Union Trading Post","MW","ND","FOUS","Fort Union Trading Post National Historic Site","National Historic Site",12405,"2007",-104.038089920293,47.9989940911149,"771520"
"3352","779820","Big Hole","PW","MT","BIHO","Big Hole National Battlefield","National Battlefield",55415,"2007",-113.645857205308,45.6464796129953,"779820"
"3353","44981","Canyon de Chelly","IM","AZ","CACH","Canyon de Chelly National Monument","National Monument",825320,"2007",-109.340077989785,36.0940610356443,"44981"
"3354","1066328","Cuyahoga Valley","MW","OH","CUVA","Cuyahoga Valley National Park","National Park",2486656,"2007",-81.5690586772722,41.2613422148108,"1066328"
"3355","606900","Cape Cod","NE","MA","CACO","Cape Cod National Seashore","National Seashore",4351609,"2007",-70.0051945203401,41.9604789255329,"606900"
"3356","964487","Saratoga","NE","NY","SARA","Saratoga National Historical Park","National Historical Park",106708,"2007",-73.6314333356692,42.9952161565227,"964487"
"3357","1528416","Mount Rainier","PW","WA","MORA","Mount Rainier National Park","National Park",1047685,"2007",-121.704402928391,46.8607718396586,"1528416"
"3358","446882","Lincoln Boyhood","MW","IN","LIBO","Lincoln Boyhood National Memorial","National Memorial",128596,"2007",-86.9965738490269,38.1181772518704,"446882"
"3359","1377039","San Antonio Missions","IM","TX","SAAN","San Antonio Missions National Historical Park","National Historical Park",1208498,"2007",-98.4546751811763,29.3327357607912,"1377039"
"3360","1971618","Frederick Law Olmsted","NE","MA","FRLA","Frederick Law Olmsted National Historic Site","National Historic Site",2010,"2007",-71.1320683236791,42.3242801802397,"1971618"
"3361","1467038","George Washington Birthplace","NE","VA","GEWA","George Washington Birthplace National Monument","National Monument",101844,"2007",-76.920794658766,38.1936382605138,"1467038"
"3362","2083660","Hamilton Grange","NE","NY","HAGR","Hamilton Grange National Memorial","National Memorial",0,"2007",-73.9472926522919,40.821359865707,"2083660"
"3363","584846","Hampton","NE","MD","HAMP","Hampton National Historic Site","National Historic Site",30062,"2007",-76.5882277927176,39.4165856682968,"584846"
"3364","23865","Glen Canyon","IM","UT","GLCA","Glen Canyon National Recreation Area","National Recreation Area",1894114,"2007",-110.802138628727,37.3980264507732,"23865"
"3365","255923","Yosemite","PW","CA","YOSE","Yosemite National Park","National Park",3503428,"2007",-119.557200054614,37.8488380425135,"255923"
"3366","446903","Indiana Dunes","MW","IN","INDU","Indiana Dunes National Lakeshore","National Lakeshore",1972344,"2007",-87.0325153974331,41.6614276783585,"446903"
"3367","1888965","Tallgrass Prairie","MW","KS","TAPR","Tallgrass Prairie National Preserve","National Preserve",23000,"2007",-96.573823757505,38.4513515778614,"1888965"
"3368","158362","Tuskegee Institute","SE","AL","TUIN","Tuskegee Institute National Historic Site","National Historic Site",75450,"2007",-85.7044173184965,32.4296036919983,"158362"
"3369","2035095","Congaree","SE","SC","CONG","Congaree National Park","National Park",115524,"2007",-80.7486811935812,33.7918818035493,"2035095"
"3370","282677","Fort Caroline","SE","FL","FOCA","Fort Caroline National Memorial","National Memorial",250616,"2007",-81.5002759506179,30.3846112800068,"282677"
"3371","1597073","Fort Laramie","IM","WY","FOLA","Fort Laramie National Historic Site","National Historic Site",40263,"2007",-104.545919547407,42.2030231412417,"1597073"
"3372","1888931","Hopewell Culture","MW","OH","HOCU","Hopewell Culture National Historical Park","National Historical Park",30321,"2007",-83.1351992041861,39.2794017173982,"1888931"
"3373","169567","Dinosaur","IM","CO","DINO","Dinosaur National Monument","National Monument",230914,"2007",-108.839490177716,40.4791390407833,"169567"
"3374","1472799","Prince William Forest Park","NC","VA","PRWI","Prince William Forest Park","Park",295853,"2007",-77.3874215028253,38.5858482682947,"1472799"
"3375","880864","Statue Of Liberty","NE","NY","STLI","Statue Of Liberty National Monument","National Monument",3380296,"2007",-74.0411335038782,40.6983263653295,"880864"
"3376","928874","Bandelier","IM","NM","BAND","Bandelier National Monument","National Monument",224134,"2007",-106.305444434084,35.7576123337358,"928874"
"3377","10683","Saguaro","IM","AZ","SAGU","Saguaro National Park","National Park",658477,"2007",-110.607915905781,32.178731259307,"10683"
"3378","1263056","Wind Cave","MW","SD","WICA","Wind Cave National Park","National Park",603158,"2007",-103.439166646207,43.5801494435318,"1263056"
"3379","937161","Pecos","IM","NM","PECO","Pecos National Historical Park","National Historical Park",34307,"2007",-105.674904718114,35.538127022753,"937161"
"3380","123648","Natchez Trace","SE","MS","NATR","Natchez Trace Parkway","Parkway",5777666,"2007",-88.7954494422903,34.1864194919432,"123648"
"3381","202252","Colorado","IM","CO","COLM","Colorado National Monument","National Monument",395260,"2007",-108.692081780026,39.0504562319378,"202252"
"3382","1488838","Fredericksburg and Spotsylvania","NE","VA","FRSP","Fredericksburg and Spotsylvania County Battlefields Memorial National Military Park","National Military Park",469920,"2007",-77.7387692815134,38.3036484318115,"1488838"
"3383","1478412","Colonial","NE","VA","COLO","Colonial National Historical Park","National Historical Park",3343910,"2007",-76.5316662684315,37.2379097319475,"1478412"
"3384","56796","Hot Springs","MW","AR","HOSP","Hot Springs National Park","National Park",1300152,"2007",-93.0897285197262,34.5111273492822,"56796"
"3385","1416034","Aniakchak","AK","AK","ANIA","Aniakchak National Monument","National Monument",26,"2007",-158.11781163195,56.8956143242121,"1416034"
"3386","1416034","Aniakchak","AK","AK","ANIA","Aniakchak National Monument","National Monument",26,"2007",-157.720746026847,56.8657089122263,"1416034"
"3387","1416034","Aniakchak","AK","AK","ANIA","Aniakchak National Preserve","National Preserve",26,"2007",-158.11781163195,56.8956143242121,"1416034"
"3388","1416034","Aniakchak","AK","AK","ANIA","Aniakchak National Preserve","National Preserve",26,"2007",-157.720746026847,56.8657089122263,"1416034"
"3389","1416037","Bering Land Bridge","AK","AK","BELA","Bering Land Bridge National Preserve","National Preserve",796,"2007",-164.408700937522,65.9608577743328,"1416037"
"3390","1416038","Cape Krusenstern","AK","AK","CAKR","Cape Krusenstern National Monument","National Monument",745,"2007",-163.504381749306,67.4153000898597,"1416038"
"3391","2760439","Denali","AK","AK","DENA","Denali National Park","National Park",458308,"2007",-152.439767691493,63.4780330475578,"2760439"
"3392","2760439","Denali","AK","AK","DENA","Denali National Park","National Park",458308,"2007",-150.730232888547,63.34824037128,"2760439"
"3393","2760439","Denali","AK","AK","DENA","Denali National Preserve","National Park",458308,"2007",-152.439767691493,63.4780330475578,"2760439"
"3394","2760439","Denali","AK","AK","DENA","Denali National Preserve","National Park",458308,"2007",-150.730232888547,63.34824037128,"2760439"
"3395","1416040","Gates of the Arctic","AK","AK","GAAR","Gates of the Arctic National Park","National Park",10942,"2007",-153.386932250627,67.8770773547325,"1416040"
"3396","1416040","Gates of the Arctic","AK","AK","GAAR","Gates of the Arctic National Park","National Park",10942,"2007",-154.915443812214,66.7798768806756,"1416040"
"3397","1416040","Gates of the Arctic","AK","AK","GAAR","Gates of the Arctic National Preserve","National Preserve",10942,"2007",-153.386932250627,67.8770773547325,"1416040"
"3398","1416040","Gates of the Arctic","AK","AK","GAAR","Gates of the Arctic National Preserve","National Preserve",10942,"2007",-154.915443812214,66.7798768806756,"1416040"
"3399","1416041","Glacier Bay","AK","AK","GLBA","Glacier Bay National Park","National Park",438211,"2007",-136.813136590904,58.7947813991098,"1416041"
"3400","1416041","Glacier Bay","AK","AK","GLBA","Glacier Bay National Park","National Park",438211,"2007",-138.351462821902,59.1313803082418,"1416041"
"3401","1416041","Glacier Bay","AK","AK","GLBA","Glacier Bay National Preserve","National Preserve",438211,"2007",-136.813136590904,58.7947813991098,"1416041"
"3402","1416041","Glacier Bay","AK","AK","GLBA","Glacier Bay National Preserve","National Preserve",438211,"2007",-138.351462821902,59.1313803082418,"1416041"
"3403","1416045","Katmai","AK","AK","KATM","Katmai National Park","National Park",82634,"2007",-154.97786495829,58.5658650333495,"1416045"
"3404","1416045","Katmai","AK","AK","KATM","Katmai National Park","National Park",82634,"2007",-155.31947555151,59.10704668806,"1416045"
"3405","1416045","Katmai","AK","AK","KATM","Katmai National Preserve","National Preserve",82634,"2007",-154.97786495829,58.5658650333495,"1416045"
